year,name,college,position,height_in,weight_lbs,40yards,benchpress,vert_leap_in,broad_jump_in,shuttle,3cone
2021,Amari Rodgers,Clemson,WR,,,,,,,,
2021,Asim Rose,Kentucky,RB,,,,,,,,
2021,Larry Rountree,Missouri,RB,,,,,,,,
2021,Greg Rousseau,Miami (FL),DE,,,,,,,,
2021,Cameron Sample,Tulane (LA),DE,,,,,,,,
2021,Asante Samuel,Florida State,CB,,,,,,,,
2021,Mekhi Sargent,Iowa,RB,,,,,,,,
2021,Ry Schneider,Oklahoma State,C,,,,,,,,
2021,Jordon Scott,Oregon,DT,,,,,,,,
2021,Joe Sculthorpe,North Carolina State,OG,,,,,,,,
2021,Trey Sermon,Ohio State,RB,,,,,,,,
2021,Penei Sewell,Oregon,OT,,,,,,,,
2021,Tyler Shelvin,Louisiana State,DT,,,,,,,,
2021,Jamien Sherwood,Auburn,SS,,,,,,,,
2021,Antjuan Simmons,Michigan State,ILB,,,,,,,,
2021,T.J. Simmons,West Virginia,WR,,,,,,,,
2021,Bennett Skowronek,Notre Dame,WR,,,,,,,,
2021,Rashawn Slater,Northwestern,OG,,,,,,,,
2021,Tedarrell Slaton,Florida,DT,,,,,,,,
2021,Brandon Smith,Iowa,WR,,,,,,,,
2021,DAnte Smith,East Carolina (NC),OG,,,,,,,,
2021,DeVonta Smith,Alabama,WR,,,,,,,,
2021,Elerson Smith,Northern Iowa,DE,,,,,,,,
2021,James Smith,Cincinnati,P,,,,,,,,
2021,Shi Smith,South Carolina,WR,,,,,,,,
2021,Trey Smith,Tennessee,OG,,,,,,,,
2021,Zach Smith,Tulsa (OK),QB,,,,,,,,
2021,Ihmir Smith-Marsette,Iowa,WR,,,,,,,,
2021,Charles Snowden,Virginia,OLB,,,,,,,,
2021,Dylan Soehner,Iowa State,TE,,,,,,,,
2021,Kyle Spalding,San Diego State,OT,,,,,,,,
2021,Marquiss Spencer,Mississippi State,DT,,,,,,,,
2021,Benjamin St-Juste,Minnesota,CB,,,,,,,,
2021,Amon-Ra St. Brown,Southern California,WR,,,,,,,,
2021,Brandon Stephens,Southern Methodist (TX),CB,,,,,,,,
2021,Caden Sterns,Texas,FS,,,,,,,,
2021,JaCoby Stevens,Louisiana State,OLB,,,,,,,,
2021,Marquez Stevenson,Houston,WR,,,,,,,,
2021,Rhamondre Stevenson,Oklahoma,RB,,,,,,,,
2021,Brad Stewart,Florida,FS,,,,,,,,
2021,Darius Stills,West Virginia,DT,,,,,,,,
2021,Donovan Stiner,Florida,SS,,,,,,,,
2021,Eric Stokes,Georgia,CB,,,,,,,,
2021,Mason Stokke,Wisconsin,FB,,,,,,,,
2021,Jack Stoll,Nebraska,TE,,,,,,,,
2021,Dillon Stoner,Oklahoma State,WR,,,,,,,,
2021,Eli Stove,Auburn,WR,,,,,,,,
2021,Mike Strachan,Charleston (WV),WR,,,,,,,,
2021,Grant Stuard,Houston,OLB,,,,,,,,
2021,Elijah Sullivan,Kansas State,OLB,,,,,,,,
2021,Chazz Surratt,North Carolina,ILB,,,,,,,,
2021,Sage Surratt,Wake Forest,WR,,,,,,,,
2021,Patrick Surtain,Alabama,CB,,,,,,,,
2021,Keith Taylor,Washington,CB,,,,,,,,
2021,Ambry Thomas,Michigan,CB,,,,,,,,
2021,Zac Thomas,Appalachian State (NC),QB,,,,,,,,
2021,Erroll Thompson,Mississippi State,ILB,,,,,,,,
2021,Tariq Thompson,San Diego State,SS,,,,,,,,
2021,Kadarius Toney,Florida,WR,,,,,,,,
2021,Shaka Toney,Penn State,DE,,,,,,,,
2021,Khyiris Tonga,Brigham Young,DT,,,,,,,,
2021,Austin Trammell,Rice (TX),WR,,,,,,,,
2021,Kyle Trask,Florida,QB,,,,,,,,
2021,Joe Tryon,Washington,DE,,,,,,,,
2021,Carl Tucker,Alabama,FB,,,,,,,,
2021,Jay Tufele,Southern California,DT,,,,,,,,
2021,Syrus Tuitele,Frenso State (CA),OG,,,,,,,,
2021,Payton Turner,Houston,DE,,,,,,,,
2021,Jaylen Twyman,Pittsburgh,DT,,,,,,,,
2021,Christian Uphoff,Illinois State,SS,,,,,,,,
2021,Cole Van Lanen,Wisconsin,OT,,,,,,,,
2021,T.J. Vasher,Texas Tech,WR,,,,,,,,
2021,Tyler Vaughns,Southern California,WR,,,,,,,,
2021,Alijah Vera-Tucker,Southern California,OG,,,,,,,,
2021,Kary Vincent,Louisiana State,CB,,,,,,,,
2021,Gunnar Vogel,Northwestern,OT,,,,,,,,
2021,Jaylen Waddle,Alabama,WR,,,,,,,,
2021,Lamont Wade,Penn State,FS,,,,,,,,
2021,Shaun Wade,Ohio State,CB,,,,,,,,
2021,Tylan Wallace,Oklahoma State,WR,,,,,,,,
2021,Garret Wallow,Texas Christian,OLB,,,,,,,,
2021,DeAndre Washington,Arkansas-Monticello,TE,,,,,,,,
2021,Austin Watkins,Alabama-Birmingham,WR,,,,,,,,
2021,Jamar Watson,Kentucky,OLB,,,,,,,,
2021,Rashad Weaver,Pittsburgh,DE,,,,,,,,
2021,Mark Webb,Georgia,CB,,,,,,,,
2021,Pete Werner,Ohio State,OLB,,,,,,,,
2021,Brady White,Memphis,QB,,,,,,,,
2021,Brendon White,Rutgers,SS,,,,,,,,
2021,Jarell White,Cincinnati,SS,,,,,,,,
2021,Lawrence White,Iowa State,FS,,,,,,,,
2021,James Wiggins,Cincinnati,FS,,,,,,,,
2021,Chris Wilcox,Brigham Young,CB,,,,,,,,
2021,Rachad Wildgoose,Wisconsin,CB,,,,,,,,
2021,Avery Williams,Boise State,CB,,,,,,,,
2021,Javonte Williams,North Carolina,RB,,,,,,,,
2021,Marlon Williams,Central Florida,WR,,,,,,,,
2021,Pooka Williams,Kansas,RB,,,,,,,,
2021,Rodarius Williams,Oklahoma State,CB,,,,,,,,
2021,Seth Williams,Auburn,WR,,,,,,,,
2021,Trill Williams,Syracuse,CB,,,,,,,,
2021,Marvin Wilson,Florida State,DT,,,,,,,,
2021,Zach Wilson,Brigham Young,QB,,,,,,,,
2021,Lawrence Woods,Truman State,CB,,,,,,,,
2021,Kenny Yeboah,Mississippi,TE,,,,,,,,
2021,Landon Young,Kentucky,OT,,,,,,,,
2021,Zane Zandier,Virginia,ILB,,,,,,,,
2022,Austin Allen,Nebraska,TE,79.63,253,4.83,,34.0,121,4.26,
2022,Chase Allen,Iowa State,TE,78.00,251,,,33.5,117,4.43,
2022,Christopher Allen,Alabama,OLB,75.50,241,,,,,,
2022,Tyler Allgeier,Brigham Young,RB,70.75,224,4.60,,33.0,120,,
2022,Troy Andersen,Montana State,OLB,75.50,243,4.42,,36.0,128,,
2022,Tycen Anderson,Toledo,FS,73.88,209,4.36,,35.5,123,4.28,
2022,Blaise Andries,Minnesota,OG,78.25,308,5.10,,30.5,106,4.68,
2022,Jalyn Armour-Davis,Alabama,CB,72.63,197,4.39,14,34.5,,,
2022,Brian Asamoah,Oklahoma,ILB,72.50,225,4.56,,36.5,124,,
2022,Calvin Austin,Memphis,WR,67.75,170,4.32,,39.0,135,4.07,
2022,Kevin Austin,Notre Dame,WR,74.38,200,4.43,,39.0,132,4.15,
2022,Tyler Badie,Missouri,RB,68.00,197,4.45,,33.5,121,,
2022,Kalon Barnes,Baylor,CB,71.50,183,4.23,,,,,
2022,Amare Barno,Virginia Tech,OLB,76.63,246,4.36,,37.0,131,,
2022,Darrian Beavers,Cincinnati,OLB,75.75,237,,,36.5,125,4.28,
2022,David Bell,Purdue,WR,72.88,212,4.68,,33.0,118,4.57,
2022,Greg Bell,San Diego State,RB,70.50,201,,17,31.0,120,,
2022,Markquese Bell,Florida A&M,SS,74.13,212,4.41,,36.5,123,4.46,
2022,Daniel Bellinger,San Diego State,TE,76.88,253,4.63,22,34.5,125,4.47,
2022,Dane Belton,Iowa,SS,72.63,205,4.43,,36.5,123,4.24,
2022,Terrel Bernard,Baylor,OLB,72.88,224,,22,35.5,123,4.25,
2022,Bubba Bolden,Miami (FL),SS,74.13,209,4.47,,,116,,
2022,Slade Bolden,Alabama,WR,70.63,193,4.66,,32.0,116,,
2022,Nik Bonitto,Oklahoma,OLB,75.13,248,4.54,,35.5,,4.23,
2022,Thomas Booker,Stanford,DT,75.38,301,4.94,,,110,4.41,
2022,Andrew Booth,Clemson,CB,72.25,194,,,,,,
2022,Max Borghi,Washington State,RB,69.38,210,,20,,,,
2022,Jaquan Brisker,Penn State,SS,73.38,199,4.49,22,34.5,124,,
2022,Kennedy Brooks,Oklahoma,RB,70.63,209,4.59,,31.0,120,,
2022,Ben Brown,Mississippi,OG,77.13,312,,,,,,
2022,Leddie Brown,West Virginia,RB,72.13,213,4.64,,30.0,118,,
2022,Montaric Brown,Arkansas,CB,72.50,194,4.55,,,,,
2022,Logan Bruss,Wisconsin,OT,77.00,308,5.32,,31.0,112,4.55,
2022,Coby Bryant,Cincinnati,CB,73.38,193,4.54,17,,,,
2022,Spencer Burford,Texas-San Antonio,OG,76.13,304,5.19,,27.5,105,4.73,
2022,Treylon Burks,Arkansas,WR,73.88,224,4.55,,33.0,122,,
2022,Darien Butler,Arizona State,ILB,70.38,226,,,,,,
2022,Matthew Butler,Tennessee,DT,75.88,297,5.00,17,32.0,112,4.81,
2022,Percy Butler,Louisiana-Lafayette,SS,72.13,194,4.36,,31.5,123,,
2022,Grant Calcaterra,Southern Methodist (TX),TE,75.88,241,4.62,20,,,,
2022,Chance Campbell,Mississippi,OLB,74.38,232,4.57,,39.5,127,,
2022,JAtyre Carter,Southern (LA),OG,75.38,311,5.13,,30.0,108,4.90,
2022,Zachary Carter,Florida,DT,76.25,282,4.99,19,27.5,110,,
2022,Tariq Castro-Fields,Penn State,CB,72.63,197,4.38,,,,,
2022,Ty Chandler,North Carolina,RB,71.25,204,4.38,,31.0,121,,
2022,Leo Chenal,Wisconsin,ILB,74.63,250,4.53,,40.5,128,,
2022,Lewis Cine,Georgia,FS,74.25,199,4.37,,36.5,133,,
2022,Damone Clark,Louisiana State,OLB,74.50,239,4.57,,36.5,127,,
2022,Micheal Clemons,Texas A&M,DE,77.25,263,,24,,116,,
2022,Jack Coan,Notre Dame,QB,75.25,218,4.90,,33.0,115,4.39,
2022,Qwynnterrio Cole,Louisville,SS,72.13,206,,16,,,,
2022,Snoop Conner,Mississippi,RB,70.13,222,4.59,25,29.5,118,,
2022,Bryan Cook,Cincinnati,SS,72.75,206,,,,,,
2022,James Cook,Georgia,RB,71.00,199,4.42,,33.0,124,,
2022,Jashaun Corbin,Florida State,RB,71.13,202,,,,,,
2022,Yusuf Corker,Kentucky,FS,72.00,203,,23,,,,
2022,Matt Corral,Mississippi,QB,73.63,212,,,,,,
2022,Charles Cross,Mississippi State,OT,76.75,307,4.95,,26.0,112,4.61,
2022,Nick Cross,Maryland,SS,72.13,212,4.34,,37.0,130,,
2022,Dustin Crum,Kent State (OH),QB,73.00,210,4.75,,32.5,120,4.36,
2022,Myron Cunningham,Arkansas,OT,77.63,322,5.38,,20.0,98,5.16,
2022,D.J. Davidson,Arizona State,DT,75.63,328,,23,28.0,,4.72,
2022,Jordan Davis,Georgia,DT,78.38,341,4.78,,32.0,123,,
2022,Kalia Davis,Central Florida,DT,73.00,302,,,,,,
2022,Tyrion Davis-Price,Louisiana State,RB,72.38,211,4.48,,30.0,117,,
2022,Nakobe Dean,Georgia,OLB,71.25,229,,,,,,
2022,Dawson Deaton,Texas Tech,C,77.50,306,5.12,24,29.0,108,4.49,
2022,Austin Deculus,Louisiana State,OT,77.00,321,5.08,,28.5,109,4.99,
2022,Kellen Diesch,Arizona State,OT,79.13,301,4.89,,32.5,110,4.43,
2022,DaiJean Dixon,Nicholls State (LA),WR,74.63,205,4.62,,34.0,125,4.42,
2022,JoJo Domann,Nebraska,OLB,73.25,228,4.62,,34.5,119,,
2022,Jahan Dotson,Penn State,WR,70.63,178,4.43,,36.0,121,,
2022,Romeo Doubs,Nevada,WR,73.88,201,,,,,,
2022,Dontario Drummond,Mississippi,WR,72.88,215,4.65,,34.0,122,,
2022,Greg Dulcich,UCLA,TE,76.00,243,4.69,16,34.0,122,4.37,
2022,William Dunkle,San Diego State,OG,76.88,328,5.44,25,26.0,95,4.91,
2022,Decobie Durant,South Carolina State,CB,69.63,180,4.38,,,,,
2022,Jerrion Ealy,Mississippi,RB,68.13,189,4.52,,34.5,128,,
2022,Arnold Ebiketie,Penn State,DE,74.38,250,,21,38.0,128,,
2022,Trestan Ebner,Baylor,RB,70.75,206,4.43,,30.0,,,
2022,Ikem Ekwonu,North Carolina State,OT,76.00,310,4.93,,29.0,108,4.73,
2022,Kaiir Elam,Florida,CB,73.50,191,4.39,,,,,
2022,Kaleb Eleby,Western Michigan,QB,72.75,208,,,25.5,111,,
2022,Noah Elliss,Idaho,DT,76.25,346,5.62,,,,,
2022,Martin Emerson,Mississippi State,CB,73.63,201,4.53,,,,,
2022,Kingsley Enagbare,South Carolina,DE,75.75,258,4.87,,36.5,117,,
2022,Akayleb Evans,Missouri,CB,74.00,197,4.46,,36.0,129,,
2022,Obinna Eze,Texas Christian,OT,78.50,321,5.17,18,27.5,104,5.08,
2022,Joshua Ezeudu,North Carolina,OG,76.25,308,5.19,,28.5,105,4.56,
2022,Erik Ezukanma,Texas Tech,WR,73.88,209,,,36.5,126,4.38,
2022,Daniel Faalele,Minnesota,OT,80.00,384,,24,,,,
2022,Neil Farrell,Louisiana State,DT,76.13,330,5.41,,21.5,,,
2022,Jake Ferguson,Wisconsin,TE,76.88,245,4.81,15,31.5,118,4.48,
2022,DaMarcus Fields,Texas Tech,CB,71.63,193,4.48,,34.5,,,
2022,Cordale Flott,Louisiana State,CB,72.50,175,,,,,,
2022,Jerome Ford,Cincinnati,RB,70.50,210,4.46,,31.0,118,,
2022,Jonathan Ford,Miami (FL),DT,77.13,333,,,29.0,102,,
2022,Luke Fortner,Kentucky,C,76.13,307,5.21,,24.0,102,4.95,
2022,Ty Fryfogle,Indiana,WR,73.13,209,4.53,,39.0,127,,
2022,Ahmad Gardner,Cincinnati,CB,74.75,190,4.41,,,,,
2022,Haskell Garrett,Ohio State,DT,74.13,300,5.07,,24.0,,,
2022,Jeremiah Gemmel,North Carolina,ILB,72.75,226,,,,,,
2022,Luke Goedeke,Central Michigan,OG,77.00,312,,26,,,,
2022,Mario Goodrich,Clemson,CB,72.25,176,4.52,,,,,
2022,Tyler Goodson,Iowa,RB,69.00,197,4.42,,36.5,123,,
2022,Kyler Gordon,Washington,CB,71.50,194,4.52,,,,,
2022,Isaiah Graham-Mobley,Boston College,ILB,73.00,230,4.63,,34.5,124,,
2022,Danny Gray,Southern Methodist (TX),WR,71.88,186,4.33,,34.0,126,,
2022,Vincent Gray,Michigan,CB,74.25,192,4.54,,,,,
2022,Kenyon Green,Texas A&M,OG,75.88,323,5.24,20,26.0,102,5.12,
2022,Jeffrey Gunter,Coastal Carolina (SC),DE,76.38,258,4.70,,35.5,122,4.35,
2022,Breece Hall,Iowa State,RB,71.25,217,4.39,,40.0,126,,
2022,Jeremiah Hall,Oklahoma,FB,73.63,239,4.96,19,29.0,111,4.62,
2022,Logan Hall,Houston,DT,78.13,283,4.88,,30.0,,4.44,
2022,Kyle Hamilton,Notre Dame,FS,76.13,220,4.59,,38.0,131,4.32,
2022,Jake Hansen,Illinois,ILB,72.88,239,,21,,,,
2022,Aaron Hansford,Texas A&M,OLB,74.25,239,,24,,,,
2022,Christian Harris,Alabama,ILB,72.50,226,4.44,,34.5,132,,
2022,Kevin Harris,South Carolina,RB,69.88,221,,21,38.5,126,,
2022,Kolby Harvell-Peel,Oklahoma State,SS,71.63,213,,21,,,,
2022,Hassan Haskins,Michigan,RB,73.75,228,,27,,,,
2022,Marquis Hayes,Oklahoma,OG,76.88,318,5.30,,23.5,102,,
2022,Peyton Hendershot,Indiana,TE,76.13,246,4.80,,32.5,117,4.25,
2022,Connor Heyward,Michigan State,FB,71.13,233,4.72,,32.5,,,
2022,Daxton Hill,Michigan,FS,72.25,191,4.38,,33.5,121,4.06,
2022,Chasen Hines,Louisiana State,OG,74.75,327,5.22,,30.5,108,,
2022,Christopher Hinton,Michigan,DT,75.63,305,5.28,,31.5,106,,
2022,Curtis Hodges,Arizona State,TE,79.75,257,4.85,,34.5,117,4.28,
2022,Sam Howell,North Carolina,QB,72.63,218,,,,,,
2022,Aidan Hutchinson,Michigan,DE,78.63,260,4.74,,36.0,117,4.15,
2022,Ed Ingram,Louisiana State,OG,75.25,307,5.02,,20.5,102,4.76,
2022,Keaontay Ingram,Southern California,RB,71.75,221,4.53,,34.5,122,,
2022,DMarco Jackson,Appalachian State (NC),ILB,72.75,233,4.55,,33.0,125,,
2022,Drake Jackson,Southern California,OLB,74.63,254,,,36.5,127,,
2022,Jordan Jackson,Air Force,DT,76.50,294,,,,,,
2022,Josh Jobe,Alabama,CB,71.50,182,,,,,,
2022,Jermaine Johnson,Florida State,DE,76.63,254,4.58,,32.0,125,,
2022,Johnny Johnson,Oregon,WR,71.88,197,4.60,,32.0,121,4.54,
2022,Josh Johnson,Tulsa (OK),WR,70.50,179,,14,,,,
2022,Tyree Johnson,Texas A&M,DE,74.50,248,,21,,,,
2022,Zion Johnson,Boston College,OG,74.63,312,5.18,32,32.0,112,4.46,
2022,Braxton Jones,Southern Utah,OT,77.25,310,4.97,,25.5,108,4.84,
2022,Jack Jones,Arizona State,CB,70.75,171,4.52,,,,,
2022,Marcus Jones,Houston,CB,68.00,174,,,,,,
2022,Travis Jones,Connecticut,DT,76.38,325,4.92,,28.5,110,4.58,
2022,Velus Jones,Tennessee,WR,71.75,204,4.31,,33.0,121,,
2022,Kerby Joseph,Illinois,FS,73.00,203,,18,38.5,123,,
2022,Cam Jurgens,Nebraska,C,74.88,303,4.92,25,,,,
2022,George Karlaftis,Purdue,DE,75.75,266,,21,38.0,121,4.36,
2022,Cole Kelley,Southeastern Louisiana,QB,79.38,249,,,,,,
2022,Derion Kendrick,Georgia,CB,71.88,194,,,,,,
2022,DEriq King,Miami (FL),WR,68.75,196,,,,,,
2022,Darian Kinnard,Kentucky,OG,77.38,322,5.31,,25.0,99,4.96,
2022,Zonovan Knight,North Carolina State,RB,70.88,209,4.58,,31.0,114,,
2022,Charlie Kolar,Iowa State,TE,78.50,252,,,,,,
2022,Quentin Lake,UCLA,SS,73.38,201,4.59,,,,,
2022,Nate Landman,Colorado,ILB,74.50,238,4.86,,36.5,119,,
2022,DeMarvin Leal,Texas A&M,DT,75.88,283,5.00,,27.5,106,4.49,
2022,Isaiah Likely,Coastal Carolina (SC),TE,76.50,245,,,36.0,,4.57,
2022,Tyler Linderbaum,Iowa,C,74.13,296,,,,,4.66,
2022,Alec Lindstrom,Boston College,C,75.38,296,5.18,25,29.0,111,4.66,
2022,Devin Lloyd,Utah,ILB,74.75,237,4.66,25,35.0,126,,
2022,Drake London,Southern California,WR,75.88,219,,,,,,
2022,Vederian Lowe,Illinois,OT,76.63,310,5.22,,25.5,99,4.71,
2022,Abraham Lucas,Washington State,OT,78.38,315,4.92,24,27.0,107,4.40,
2022,Chase Lucas,Arizona State,CB,71.25,180,4.48,,39.0,128,,
2022,Jesse Luketa,Penn State,DE,74.88,253,4.89,,37.5,114,,
2022,Boye Mafe,Minnesota,DE,75.75,261,4.53,,38.0,125,,
2022,DeAngelo Malone,Western Kentucky,OLB,75.25,243,,23,,,,
2022,Damarri Mathis,Pittsburgh,CB,71.00,196,4.39,,,,,
2022,Phidarian Mathis,Alabama,DT,76.25,310,,,23.5,109,4.91,
2022,Cade Mays,Tennessee,OT,76.75,311,5.24,,26.0,102,4.71,
2022,Trey McBride,Colorado State,TE,75.63,246,,18,33.0,117,,
2022,Marquan McCall,Kentucky,DT,74.63,342,,,,,,
2022,Zakoby McClain,Auburn,OLB,71.38,228,4.69,,33.0,117,,
2022,Zyon McCollum,Sam Houston State (TX),CB,74.13,199,4.33,,39.5,132,3.94,
2022,Sincere McCormick,Texas-San Antonio,RB,68.50,205,4.60,,33.5,116,,
2022,Roger McCreary,Auburn,CB,71.38,190,4.50,,,,,
2022,Trent McDuffie,Washington,CB,70.75,193,4.44,,,,,
2022,Micah McFadden,Indiana,ILB,73.13,234,,21,,,,
2022,Marcus McKethan,North Carolina,OT,78.50,340,5.31,27,27.5,110,4.99,
2022,Verone McKinley,Oregon,FS,70.00,198,,16,35.0,120,,
2022,Bo Melton,Rutgers,WR,71.00,189,4.34,,38.0,121,,
2022,John Metchie,Alabama,WR,71.25,187,,,,,,
2022,James Mitchell,Virginia Tech,TE,76.00,249,,,,,,
2022,Max Mitchell,Louisiana-Lafayette,OT,78.25,307,5.32,,25.0,106,4.65,
2022,Smoke Monday,Auburn,FS,73.75,207,4.52,,,124,,
2022,Jeremiah Moon,Florida,OLB,76.75,249,4.76,,40.5,133,4.55,
2022,Skyy Moore,Western Michigan,WR,69.63,195,4.41,,34.5,125,4.32,
2022,Chad Muma,Wyoming,ILB,74.75,239,4.63,27,40.0,129,4.28,
2022,Thayer Munford,Ohio State,OT,77.75,328,5.39,,22.0,104,,
2022,Jalen Nailor,Michigan State,WR,71.25,186,4.50,,38.0,128,4.28,
2022,Evan Neal,Alabama,OT,79.50,337,,,,,,
2022,Otito Ogbonnia,UCLA,DT,75.75,324,,29,,,,
2022,David Ojabo,Michigan,DE,76.00,250,4.55,,35.0,122,4.45,
2022,Chigoziem Okonkwo,Maryland,FB,74.50,238,4.52,,35.5,,,
2022,Chris Olave,Ohio State,WR,72.38,187,4.39,,32.0,124,,
2022,Leon ONeal,Texas A&M,SS,72.50,204,,15,35.0,125,,
2022,Esezi Otomewo,Minnesota,DE,77.25,282,,,,,,
2022,Cade Otton,Washington,TE,77.00,247,,,,,,
2022,Isaih Pacheco,Rutgers,RB,70.25,216,4.37,,33.0,118,,
2022,Dylan Parham,Memphis,C,74.63,311,4.93,,26.5,108,4.70,
2022,Josh Paschal,Kentucky,DE,74.63,268,4.77,,37.5,123,,
2022,Chris Paul,Tulsa (OK),OG,75.88,328,4.89,,27.0,109,4.83,
2022,Jayden Peevy,Texas A&M,DT,77.38,308,5.30,,27.0,100,,
2022,Trevor Penning,Northern Iowa,OT,79.13,325,4.89,,28.0,111,4.62,
2022,EJ Perry,Brown (RI),QB,73.63,211,4.65,,34.5,123,4.18,
2022,Nicholas Petit-Frere,Ohio State,OT,77.13,316,5.14,,24.5,103,,
2022,Kyle Philips,UCLA,WR,71.25,189,4.58,,33.5,124,,
2022,George Pickens,Georgia,WR,75.25,195,4.47,,33.0,125,,
2022,Kenny Pickett,Pittsburgh,QB,75.25,217,4.73,,33.5,121,4.29,
2022,Alec Pierce,Cincinnati,WR,75.13,211,4.41,,40.5,129,4.28,
2022,Dameon Pierce,Florida,RB,69.63,218,4.59,21,34.5,119,,
2022,Jalen Pitre,Baylor,SS,71.00,198,,16,35.0,,4.18,
2022,Makai Polk,Mississippi State,WR,75.13,195,4.59,,31.0,119,4.36,
2022,DVonte Price,Florida International,RB,73.38,210,4.38,,34.0,119,,
2022,Brock Purdy,Iowa State,QB,72.63,212,4.84,,27.0,,4.45,
2022,Teagan Quitoriano,Oregon State,TE,77.75,256,,22,,,,
2022,Bernhard Raimann,Central Michigan,OT,78.13,303,5.05,30,30.5,117,4.49,
2022,Charleston Rambo,Miami (FL),WR,72.63,177,4.57,,33.5,118,,
2022,LaBryan Ray,Alabama,DE,76.25,283,,,,,,
2022,Sean Rhyan,UCLA,OG,76.63,321,5.25,,33.5,110,4.81,
2022,Desmond Ridder,Cincinnati,QB,75.38,211,4.52,,36.0,127,4.29,
2022,John Ridgeway,Arkansas,DT,77.25,320,5.30,,,101,4.73,
2022,Ronnie Rivers,Frenso State (CA),RB,67.50,195,4.60,,36.5,119,,
2022,Reggie Roberson,Southern Methodist (TX),WR,71.00,192,,,29.0,114,,
2022,Brian Robinson,Alabama,RB,73.63,225,4.53,,30.0,119,,
2022,Dominique Robinson,Miami (OH),DE,77.13,252,4.72,25,41.0,121,,
2022,Tyrese Robinson,Oklahoma,OG,75.13,319,5.25,,22.5,100,4.94,
2022,WanDale Robinson,Kentucky,WR,68.00,178,4.44,,34.5,118,,
2022,Malcolm Rodriguez,Oklahoma State,ILB,71.00,232,4.52,,39.5,120,,
2022,Mike Rose,Iowa State,OLB,75.88,245,,,34.0,121,,
2022,Dare Rosenthal,Kentucky,OT,78.75,290,4.88,,,,,
2022,Josh Ross,Michigan,ILB,72.38,227,4.79,,31.0,109,,
2022,Justyn Ross,Clemson,WR,75.63,205,,11,,,,
2022,Jeremy Ruckert,Ohio State,TE,77.50,252,,19,,,,
2022,Andrew Rupcich,,OG,78.00,318,5.31,,27.5,108,,
2022,Jamaree Salyer,Georgia,OG,75.00,321,,31,,,,
2022,Jack Sanborn,Wisconsin,ILB,73.63,239,4.73,20,34.5,114,,
2022,Braylon Sanders,Mississippi,WR,72.13,194,4.48,,34.5,121,,
2022,Myjai Sanders,Cincinnati,DE,77.25,228,4.67,,33.0,120,4.37,
2022,Nephi Sewell,Utah,OLB,71.50,226,4.67,,32.0,120,4.33,
2022,Justin Shaffer,Georgia,OG,75.88,314,5.14,,25.5,107,,
2022,Khalil Shakir,Boise State,WR,71.88,196,4.43,,34.5,124,4.21,
2022,Abram Smith,Baylor,RB,71.63,213,,,,,,
2022,Brandon Smith,Penn State,OLB,75.50,250,4.52,,37.5,128,,
2022,Lecitus Smith,Virginia Tech,OG,75.25,314,5.18,23,,99,4.78,
2022,Tyler Smith,Tulsa (OK),OT,76.88,327,5.02,,27.5,105,4.65,
2022,Tyreke Smith,Ohio State,DE,75.38,254,4.86,,34.0,117,,
2022,Baylon Spector,Clemson,OLB,73.13,233,4.60,,36.0,122,,
2022,Isaiah Spiller,Texas A&M,RB,72.38,217,,,30.0,114,,
2022,Chris Steele,Southern California,CB,72.38,187,4.48,,37.5,126,,
2022,Derek Stingley,Louisiana State,CB,72.25,190,,,,,,
2022,Cole Strange,Tennessee-Chattanooga,OG,76.88,307,5.03,31,28.0,120,4.50,
2022,Carson Strong,Nevada,QB,75.38,226,,,,,,
2022,Pierre Strong,South Dakota State,RB,71.38,207,4.37,,36.0,124,,
2022,Andrew Stueber,Michigan,OT,78.63,325,,,24.5,101,4.90,
2022,Myron Tagovailoa-Amosa,Notre Dame,DE,74.25,270,4.81,,29.0,115,,
2022,Alontae Taylor,Tennessee,CB,72.13,199,4.36,,34.5,128,,
2022,Cam Taylor-Britt,Nebraska,CB,70.63,196,4.38,,,,,
2022,Isaac Taylor-Stuart,Southern California,CB,73.50,201,4.42,,,123,,
2022,Luke Tenuta,Virginia Tech,OT,80.00,319,5.41,,26.0,104,4.77,
2022,Kayvon Thibodeaux,Oregon,DE,76.00,254,4.58,27,,,,
2022,Cameron Thomas,San Diego State,DE,76.13,267,,24,,,,
2022,Isaiah Thomas,Oklahoma,DE,77.00,265,4.70,,31.5,117,,
2022,Juanyeh Thomas,Georgia Tech,SS,72.75,212,4.55,17,34.0,122,,
2022,Zachary Thomas,San Diego State,OT,76.88,308,4.96,21,22.5,107,4.65,
2022,Josh Thompson,Texas,CB,71.50,194,4.40,,,,,
2022,Skylar Thompson,Kansas State,QB,73.88,217,4.91,,31.0,112,4.28,
2022,Tyquan Thornton,Baylor,WR,74.38,181,4.28,,36.5,130,,
2022,Channing Tindall,Georgia,ILB,73.88,230,4.47,,42.0,129,,
2022,Jalen Tolbert,South Alabama,WR,73.63,193,4.49,,36.0,123,,
2022,Zach Tom,Wake Forest,OG,76.25,304,4.94,,33.0,118,4.47,
2022,Cole Turner,Nevada,TE,78.50,249,4.76,17,27.0,120,4.41,
2022,Tre Turner,Virginia Tech,WR,73.38,184,4.51,,30.0,113,4.53,
2022,Delarrin Turner-Yell,Oklahoma,SS,70.25,197,4.47,,,122,,
